,Sentiment,CleanTweet
5162,1,gas prices fall below 2 a gallon in 12 states coronaviruschallenge coronavirus coronavirusoutbreak coronavirusoutbreak coronavirusuk covid19uk covid2019 covid19 coronaviruspandemic
5163,1,i was driving to the supermarket usually i dont see police cars today i saw 3 luxembourg coronavirus covid2019 stayathome quarantinelife
5164,1,how consumer trends have changed amid the coronavirus pandemic coronavirusupdates coronavirusupdate corona coronavirus coronaviruspandemic money shopping family income via
5165,1,chicago il wls what to expect as gas prices plummet during covid19 pandemic more energy news
5166,1,scientists conclude that the people who licked ice cream and put it back on the shelf created this covid19 trump calls this new finding a hoax and is now traveling across the us to post videos of him licking every ice cream in every grocery store to live stream go to
5167,1,the impact of covid19 on consumer lending
5168,1,coronavirus amp covid19 updates consumer reports
5169,1,so i know are limiting everyone to 3 of each item for their online shopping but to be given 3 mushrooms what am i gonna do with that covid19 coronavirus coronacrisisuk
5170,1,look at a grocery store in dublin ireland eu they saw your film mybigfatgreekwedding and believe will disinfect your hands it works on everythin putsomewindexonit irelandlockdown irelandvscovid coronavirus coronaviruslockdown chinavirus
5171,1,meanwhile in the uk supermarket early morning shopping was getting to be a thing
5172,1,if you go to the grocery store or need to be in a public place where you aren t able to be completely 6ft away from others wear this this is not in place of social distancing 11 11
5173,1,petition condemning asian stores for charging extortionist prices during the coronavirus outbreak
5174,1,im joining a conference call shortly with food city ceo steve smith in regards to how covid19 is affecting the supermarket industry
5175,1,hamps has discount bakery across from plant 2 for 1 prices sub rolls a little higher not day old uncut bread cheaper have posted recipes for coronavirus survival
5176,1,as a result of the covid19 pandemic mortgage lenders and servicers are working to adapt to new moratoriums and regulations affecting residential mortgage loans covid19 coronavirus
5177,1,2 supermarket brands open from 6am to midnight and 24 24 just before easter more on our website henryk borawski wikimedia
5178,1,mass store closures in canada escalate significantly amid covid19 pandemic hundreds of stores closed on monday and tuesday of this week with hundreds more expected to close on wednesday as the situation accelerates
5179,1,celebrity in the time of
5180,1,impact of coronavirus disease covid19 on consumer products and merchandising sectors
5181,1,there is a dallascounty press conference going on amp most of the time has been spent on toiletpaper coronavirus cluster
5182,1,the traffic to some of our categories on g2 is exploding as a result of everyone working from home during the covid 19 quarantine i think what we re seeing is the beginning of one of the largest shifts of consumer behavior in history
5183,1,my hands from all the washing and sanitizer coronavirus
5184,1,the next normal in consumer behavior supply chain regulations organizations by covid19 stayhomestaysafe yomequedoencasa euficoemcasa
5185,1,the united states forcing grocery store baggers lowlevel government employees and other people who cant afford to take unpaid leave to go to work during the covid19 pandemic in order to make rent and be able to pay for healthcare
5186,1,covid19 store update temporary store closures mount covid19 coronavirus retail retailnews brickandmortar
5187,1,just online shopping my way through this covid19 stuff
5188,1,consumer behavior is changing due to covid19 what stage of consumer spending is your market in how will it affect your business
5189,1,for canadians we need to acknowledge that the only thing we control is how we react to global oil prices
5190,1,i understand food being out of stock but why toilet paper whats up with that covid19 coronavirus
5191,1,if retail store and restaurant bathrooms taught me anything the only people that need to wash their hands are the employees that work there coronavirus washyourhands
5192,1,will online buying behavior stick postcovid19 and do you have the parcel shipping technology in place to keep up via americans are adapting faster than ever to shopping online for all of their needs parcelshipping logistics ecommerce
5193,1,im at the grocery store everyone is wearing face masks gloves what have you i get to the checkout counter this one man wants to bag his groceries so he slides down his face mask licks his fingers and goes on to open the plastic bag me covid19 quarantinelife
5194,1,stopthespread of covid 19 and supportlocal by shopping online localbusiness local bartenmedia b2barten socialdistancing selfcare covid19 coronavirus
